Date,District ID,District Code,Number of Pixels,NDVI Value,Long Term Average NDVI,NDVI Anomaly in Percentage (%),District
4/11/2024,25846,LK31,54,0.8052,0.7942,101.3053,Galle
4/21/2024,25846,LK31,54,0.8104,0.797,101.5837,Galle
5/1/2024,25846,LK31,54,0.8144,0.7991,101.8027,Galle
5/11/2024,25846,LK31,54,0.8169,0.8006,101.9192,Galle
5/21/2024,25846,LK31,54,0.8188,0.8015,102.0344,Galle
6/1/2024,25846,LK31,54,0.8197,0.8017,102.1121,Galle
6/11/2024,25846,LK31,54,0.8198,0.8012,102.1884,Galle
6/21/2024,25846,LK31,54,0.8192,0.8001,102.2452,Galle
7/1/2024,25846,LK31,54,0.8176,0.7982,102.2898,Galle
7/11/2024,25846,LK31,54,0.8165,0.7962,102.3962,Galle
7/21/2024,25846,LK31,54,0.8164,0.7948,102.5548,Galle
8/1/2024,25846,LK31,54,0.8169,0.794,102.716,Galle
8/11/2024,25846,LK31,54,0.8176,0.7938,102.8204,Galle
8/21/2024,25846,LK31,54,0.8186,0.7942,102.8896,Galle
9/1/2024,25846,LK31,54,0.8193,0.7951,102.8555,Galle
9/11/2024,25846,LK31,54,0.8197,0.7966,102.7221,Galle
9/21/2024,25846,LK31,54,0.8202,0.7988,102.5311,Galle
10/1/2024,25846,LK31,54,0.8214,0.8016,102.3237,Galle
10/11/2024,25846,LK31,54,0.8233,0.8047,102.1774,Galle
10/21/2024,25846,LK31,54,0.8259,0.8076,102.1352,Galle
11/1/2024,25846,LK31,54,0.8281,0.8098,102.1313,Galle
11/11/2024,25846,LK31,54,0.8285,0.8112,102.0185,Galle
11/21/2024,25846,LK31,54,0.8272,0.8123,101.7272,Galle
12/1/2024,25846,LK31,54,0.8251,0.8134,101.3622,Galle
12/11/2024,25846,LK31,54,0.8233,0.8141,101.0659,Galle
12/21/2024,25846,LK31,54,0.8211,0.814,100.8222,Galle
1/1/2025,25846,LK31,54,0.8179,0.8119,100.6929,Galle
1/11/2025,25846,LK31,54,0.8146,0.8082,100.7466,Galle
1/21/2025,25846,LK31,54,0.8111,0.8034,100.9017,Galle
2/1/2025,25846,LK31,54,0.8075,0.7979,101.1328,Galle
2/11/2025,25846,LK31,54,0.8049,0.7929,101.4142,Galle
2/21/2025,25846,LK31,54,0.8031,0.7893,101.6453,Galle
3/1/2025,25846,LK31,54,0.8018,0.7872,101.7415,Galle
3/11/2025,25846,LK31,54,0.801,0.7868,101.7001,Galle
3/21/2025,25846,LK31,54,0.8006,0.7883,101.467,Galle
4/1/2025,25846,LK31,54,0.8004,0.7911,101.1034,Galle
7/1/2002,25847,LK33,85,0.6138,0.6782,91.1493,Hambantota
7/11/2002,25847,LK33,85,0.6168,0.6664,93.066,Hambantota
7/21/2002,25847,LK33,85,0.6192,0.6547,94.9685,Hambantota
8/1/2002,25847,LK33,85,0.6186,0.6437,96.3831,Hambantota
8/11/2002,25847,LK33,85,0.6138,0.635,96.8968,Hambantota
8/21/2002,25847,LK33,85,0.6051,0.629,96.4912,Hambantota
9/1/2002,25847,LK33,85,0.5961,0.6267,95.467,Hambantota
9/11/2002,25847,LK33,85,0.5911,0.6296,94.342,Hambantota
9/21/2002,25847,LK33,85,0.5959,0.6386,93.8028,Hambantota
10/1/2002,25847,LK33,85,0.6132,0.6538,94.2313,Hambantota
10/11/2002,25847,LK33,85,0.6408,0.6741,95.4055,Hambantota
10/21/2002,25847,LK33,85,0.6752,0.698,96.9566,Hambantota
11/1/2002,25847,LK33,85,0.7092,0.7206,98.5237,Hambantota
11/11/2002,25847,LK33,85,0.7365,0.7385,99.7417,Hambantota
11/21/2002,25847,LK33,85,0.756,0.7524,100.4514,Hambantota
12/1/2002,25847,LK33,85,0.7695,0.7629,100.8173,Hambantota
12/11/2002,25847,LK33,85,0.7793,0.7708,101.0381,Hambantota
12/21/2002,25847,LK33,85,0.7865,0.7763,101.2264,Hambantota
1/1/2003,25847,LK33,85,0.7906,0.7786,101.4461,Hambantota
1/11/2003,25847,LK33,85,0.7906,0.7769,101.6516,Hambantota
1/21/2003,25847,LK33,85,0.7857,0.7711,101.7761,Hambantota
2/1/2003,25847,LK33,85,0.7757,0.7614,101.7592,Hambantota
2/11/2003,25847,LK33,85,0.7626,0.7489,101.714,Hambantota
2/21/2003,25847,LK33,85,0.7491,0.7357,101.6983,Hambantota
3/1/2003,25847,LK33,85,0.7359,0.7227,101.7178,Hambantota
3/11/2003,25847,LK33,85,0.7245,0.7106,101.822,Hambantota
3/21/2003,25847,LK33,85,0.7177,0.7023,102.0488,Hambantota
4/1/2003,25847,LK33,85,0.7166,0.6991,102.3301,Hambantota
4/11/2003,25847,LK33,85,0.7201,0.7003,102.6383,Hambantota
4/21/2003,25847,LK33,85,0.7246,0.7031,102.8525,Hambantota
5/1/2003,25847,LK33,85,0.7257,0.7056,102.6535,Hambantota
5/11/2003,25847,LK33,85,0.7229,0.7068,102.1156,Hambantota
5/21/2003,25847,LK33,85,0.7188,0.7063,101.6485,Hambantota
6/1/2003,25847,LK33,85,0.7151,0.7039,101.4889,Hambantota
6/11/2003,25847,LK33,85,0.7118,0.6993,101.6766,Hambantota
6/21/2003,25847,LK33,85,0.707,0.6921,102.0119,Hambantota
7/1/2003,25847,LK33,85,0.698,0.6782,102.7212,Hambantota
7/11/2003,25847,LK33,85,0.684,0.6664,102.4468,Hambantota
7/21/2003,25847,LK33,85,0.6659,0.6547,101.597,Hambantota
8/1/2003,25847,LK33,85,0.6465,0.6437,100.4143,Hambantota
8/11/2003,25847,LK33,85,0.6283,0.635,99.0161,Hambantota
8/21/2003,25847,LK33,85,0.6115,0.629,97.4317,Hambantota
9/1/2003,25847,LK33,85,0.6012,0.6267,96.2192,Hambantota
9/11/2003,25847,LK33,85,0.6011,0.6296,95.8109,Hambantota
9/21/2003,25847,LK33,85,0.6121,0.6386,96.1505,Hambantota
10/1/2003,25847,LK33,85,0.6333,0.6538,97.0898,Hambantota
10/11/2003,25847,LK33,85,0.6612,0.6741,98.2236,Hambantota
10/21/2003,25847,LK33,85,0.6929,0.698,99.329,Hambantota
11/1/2003,25847,LK33,85,0.7225,0.7206,100.2424,Hambantota
11/11/2003,25847,LK33,85,0.745,0.7385,100.8205,Hambantota
11/21/2003,25847,LK33,85,0.7602,0.7524,100.9732,Hambantota
12/1/2003,25847,LK33,85,0.7677,0.7629,100.5898,Hambantota
12/11/2003,25847,LK33,85,0.7683,0.7708,99.6928,Hambantota
12/21/2003,25847,LK33,85,0.7638,0.7763,98.4826,Hambantota
1/1/2004,25847,LK33,85,0.7548,0.7786,97.1288,Hambantota
1/11/2004,25847,LK33,85,0.7447,0.7769,96.1067,Hambantota
1/21/2004,25847,LK33,85,0.7355,0.7711,95.6619,Hambantota
2/1/2004,25847,LK33,85,0.7263,0.7614,95.6748,Hambantota
2/11/2004,25847,LK33,85,0.718,0.7489,96.1405,Hambantota
2/21/2004,25847,LK33,85,0.7115,0.7357,96.9177,Hambantota
3/1/2004,25847,LK33,85,0.7069,0.7227,97.9631,Hambantota
3/11/2004,25847,LK33,85,0.7034,0.7106,99.0462,Hambantota
3/21/2004,25847,LK33,85,0.7014,0.7023,99.875,Hambantota
4/1/2004,25847,LK33,85,0.7025,0.6991,100.4503,Hambantota
4/11/2004,25847,LK33,85,0.707,0.7003,100.9017,Hambantota
4/21/2004,25847,LK33,85,0.7136,0.7031,101.3872,Hambantota
5/1/2004,25847,LK33,85,0.7207,0.7056,101.9924,Hambantota
5/11/2004,25847,LK33,85,0.7259,0.7068,102.5159,Hambantota
5/21/2004,25847,LK33,85,0.7273,0.7063,102.7773,Hambantota
6/1/2004,25847,LK33,85,0.7232,0.7039,102.5637,Hambantota
6/11/2004,25847,LK33,85,0.7127,0.6993,101.7876,Hambantota
6/21/2004,25847,LK33,85,0.6973,0.6921,100.7086,Hambantota
7/1/2004,25847,LK33,85,0.6788,0.6782,100.0852,Hambantota
7/11/2004,25847,LK33,85,0.6573,0.6664,98.7293,Hambantota
7/21/2004,25847,LK33,85,0.635,0.6547,97.208,Hambantota
8/1/2004,25847,LK33,85,0.6177,0.6437,96.2543,Hambantota
8/11/2004,25847,LK33,85,0.6086,0.635,96.1417,Hambantota
8/21/2004,25847,LK33,85,0.6098,0.629,97.1765,Hambantota
9/1/2004,25847,LK33,85,0.624,0.6267,99.5935,Hambantota
9/11/2004,25847,LK33,85,0.6481,0.6296,102.7267,Hambantota
9/21/2004,25847,LK33,85,0.6772,0.6386,105.6101,Hambantota
10/1/2004,25847,LK33,85,0.704,0.6538,107.1305,Hambantota
10/11/2004,25847,LK33,85,0.7257,0.6741,107.1338,Hambantota
10/21/2004,25847,LK33,85,0.7442,0.698,106.1775,Hambantota
11/1/2004,25847,LK33,85,0.7585,0.7206,104.9182,Hambantota
11/11/2004,25847,LK33,85,0.769,0.7385,103.8589,Hambantota
11/21/2004,25847,LK33,85,0.7771,0.7524,103.0848,Hambantota
12/1/2004,25847,LK33,85,0.7847,0.7629,102.6839,Hambantota
12/11/2004,25847,LK33,85,0.7922,0.7708,102.6038,Hambantota
12/21/2004,25847,LK33,85,0.7985,0.7763,102.6789,Hambantota
1/1/2005,25847,LK33,85,0.8023,0.7786,102.8595,Hambantota
1/11/2005,25847,LK33,85,0.8011,0.7769,102.9248,Hambantota
1/21/2005,25847,LK33,85,0.793,0.7711,102.6684,Hambantota
2/1/2005,25847,LK33,85,0.7784,0.7614,102.0971,Hambantota
2/11/2005,25847,LK33,85,0.759,0.7489,101.2711,Hambantota
2/21/2005,25847,LK33,85,0.7397,0.7357,100.5078,Hambantota
3/1/2005,25847,LK33,85,0.7222,0.7227,99.9399,Hambantota
3/11/2005,25847,LK33,85,0.7087,0.7106,99.7528,Hambantota
3/21/2005,25847,LK33,85,0.7033,0.7023,100.1334,Hambantota
4/1/2005,25847,LK33,85,0.7052,0.6991,100.8042,Hambantota
4/11/2005,25847,LK33,85,0.7094,0.7003,101.2145,Hambantota
4/21/2005,25847,LK33,85,0.7112,0.7031,101.0719,Hambantota
5/1/2005,25847,LK33,85,0.7085,0.7056,100.376,Hambantota
5/11/2005,25847,LK33,85,0.7026,0.7068,99.4448,Hambantota
5/21/2005,25847,LK33,85,0.6945,0.7063,98.4327,Hambantota
6/1/2005,25847,LK33,85,0.6853,0.7039,97.5309,Hambantota
6/11/2005,25847,LK33,85,0.6751,0.6993,96.7736,Hambantota
6/21/2005,25847,LK33,85,0.6654,0.6921,96.4007,Hambantota
7/1/2005,25847,LK33,85,0.6579,0.6782,97.2066,Hambantota
7/11/2005,25847,LK33,85,0.6515,0.6664,97.9104,Hambantota
7/21/2005,25847,LK33,85,0.6419,0.6547,98.1938,Hambantota
8/1/2005,25847,LK33,85,0.6263,0.6437,97.5036,Hambantota
8/11/2005,25847,LK33,85,0.6088,0.635,96.1642,Hambantota
8/21/2005,25847,LK33,85,0.5929,0.629,94.6829,Hambantota
9/1/2005,25847,LK33,85,0.5837,0.6267,93.6401,Hambantota
9/11/2005,25847,LK33,85,0.5841,0.6296,93.3013,Hambantota
9/21/2005,25847,LK33,85,0.5962,0.6386,93.8483,Hambantota
10/1/2005,25847,LK33,85,0.621,0.6538,95.3389,Hambantota
10/11/2005,25847,LK33,85,0.656,0.6741,97.5052,Hambantota
10/21/2005,25847,LK33,85,0.6958,0.698,99.7147,Hambantota
11/1/2005,25847,LK33,85,0.7296,0.7206,101.1732,Hambantota
11/11/2005,25847,LK33,85,0.7523,0.7385,101.7505,Hambantota
11/21/2005,25847,LK33,85,0.7654,0.7524,101.6284,Hambantota
12/1/2005,25847,LK33,85,0.7714,0.7629,101.0447,Hambantota
12/11/2005,25847,LK33,85,0.7732,0.7708,100.2898,Hambantota
12/21/2005,25847,LK33,85,0.7732,0.7763,99.6154,Hambantota
1/1/2006,25847,LK33,85,0.7732,0.7786,99.346,Hambantota
1/11/2006,25847,LK33,85,0.7734,0.7769,99.5706,Hambantota
1/21/2006,25847,LK33,85,0.772,0.7711,100.1061,Hambantota
2/1/2006,25847,LK33,85,0.7675,0.7614,100.7513,Hambantota
2/11/2006,25847,LK33,85,0.7589,0.7489,101.2601,Hambantota
2/21/2006,25847,LK33,85,0.7476,0.7357,101.5155,Hambantota
3/1/2006,25847,LK33,85,0.7345,0.7227,101.5331,Hambantota
3/11/2006,25847,LK33,85,0.7198,0.7106,101.2079,Hambantota
3/21/2006,25847,LK33,85,0.7054,0.7023,100.4141,Hambantota
4/1/2006,25847,LK33,85,0.6927,0.6991,99.1484,Hambantota
4/11/2006,25847,LK33,85,0.6837,0.7003,97.7896,Hambantota
4/21/2006,25847,LK33,85,0.6772,0.7031,96.5648,Hambantota
5/1/2006,25847,LK33,85,0.6722,0.7056,95.5723,Hambantota
5/11/2006,25847,LK33,85,0.668,0.7068,94.8679,Hambantota
5/21/2006,25847,LK33,85,0.6647,0.7063,94.5016,Hambantota
6/1/2006,25847,LK33,85,0.6624,0.7039,94.4995,Hambantota
6/11/2006,25847,LK33,85,0.6607,0.6993,94.8509,Hambantota
6/21/2006,25847,LK33,85,0.6586,0.6921,95.4833,Hambantota
7/1/2006,25847,LK33,85,0.6538,0.6782,96.6547,Hambantota
7/11/2006,25847,LK33,85,0.6468,0.6664,97.2527,Hambantota
7/21/2006,25847,LK33,85,0.6392,0.6547,97.7993,Hambantota
8/1/2006,25847,LK33,85,0.6347,0.6437,98.7102,Hambantota
8/11/2006,25847,LK33,85,0.6337,0.635,99.8114,Hambantota
8/21/2006,25847,LK33,85,0.636,0.629,101.0376,Hambantota
9/1/2006,25847,LK33,85,0.6406,0.6267,102.0415,Hambantota
9/11/2006,25847,LK33,85,0.6484,0.6296,102.7672,Hambantota
9/21/2006,25847,LK33,85,0.66,0.6386,103.1197,Hambantota
10/1/2006,25847,LK33,85,0.6755,0.6538,103.0879,Hambantota
10/11/2006,25847,LK33,85,0.695,0.6741,102.8849,Hambantota
10/21/2006,25847,LK33,85,0.7176,0.698,102.6213,Hambantota
11/1/2006,25847,LK33,85,0.7382,0.7206,102.2885,Hambantota
11/11/2006,25847,LK33,85,0.7538,0.7385,101.9337,Hambantota
11/21/2006,25847,LK33,85,0.7653,0.7524,101.6089,Hambantota
12/1/2006,25847,LK33,85,0.7733,0.7629,101.2742,Hambantota
12/11/2006,25847,LK33,85,0.7783,0.7708,100.9058,Hambantota
12/21/2006,25847,LK33,85,0.7812,0.7763,100.5854,Hambantota
1/1/2007,25847,LK33,85,0.7826,0.7786,100.4849,Hambantota
1/11/2007,25847,LK33,85,0.7825,0.7769,100.6728,Hambantota
1/21/2007,25847,LK33,85,0.7793,0.7711,100.9962,Hambantota
2/1/2007,25847,LK33,85,0.7708,0.7614,101.1549,Hambantota
2/11/2007,25847,LK33,85,0.7571,0.7489,101.0327,Hambantota
2/21/2007,25847,LK33,85,0.7427,0.7357,100.8892,Hambantota
3/1/2007,25847,LK33,85,0.7286,0.7227,100.7616,Hambantota
3/11/2007,25847,LK33,85,0.7156,0.7106,100.652,Hambantota
3/21/2007,25847,LK33,85,0.7079,0.7023,100.7441,Hambantota
4/1/2007,25847,LK33,85,0.7083,0.6991,101.2207,Hambantota
4/11/2007,25847,LK33,85,0.7145,0.7003,101.8918,Hambantota
4/21/2007,25847,LK33,85,0.7202,0.7031,102.2662,Hambantota
5/1/2007,25847,LK33,85,0.7209,0.7056,102.0274,Hambantota
5/11/2007,25847,LK33,85,0.7165,0.7068,101.2748,Hambantota
5/21/2007,25847,LK33,85,0.7099,0.7063,100.4688,Hambantota
6/1/2007,25847,LK33,85,0.704,0.7039,100.0161,Hambantota
6/11/2007,25847,LK33,85,0.6995,0.6993,100.0334,Hambantota
6/21/2007,25847,LK33,85,0.6943,0.6921,100.2915,Hambantota
7/1/2007,25847,LK33,85,0.6877,0.6782,101.3072,Hambantota
7/11/2007,25847,LK33,85,0.6814,0.6664,102.0906,Hambantota
7/21/2007,25847,LK33,85,0.6764,0.6547,103.0884,Hambantota
8/1/2007,25847,LK33,85,0.6742,0.6437,104.4002,Hambantota
8/11/2007,25847,LK33,85,0.6748,0.635,105.8035,Hambantota
8/21/2007,25847,LK33,85,0.6787,0.629,107.3177,Hambantota
9/1/2007,25847,LK33,85,0.6858,0.6267,108.7199,Hambantota
9/11/2007,25847,LK33,85,0.6946,0.6296,109.5708,Hambantota
9/21/2007,25847,LK33,85,0.7048,0.6386,109.6198,Hambantota
10/1/2007,25847,LK33,85,0.715,0.6538,108.6979,Hambantota
10/11/2007,25847,LK33,85,0.7253,0.6741,107.077,Hambantota
10/21/2007,25847,LK33,85,0.7356,0.698,105.0271,Hambantota
11/1/2007,25847,LK33,85,0.744,0.7206,103.033,Hambantota
11/11/2007,25847,LK33,85,0.7511,0.7385,101.5992,Hambantota
11/21/2007,25847,LK33,85,0.7577,0.7524,100.6719,Hambantota
12/1/2007,25847,LK33,85,0.7644,0.7629,100.1888,Hambantota
12/11/2007,25847,LK33,85,0.7714,0.7708,100.0714,Hambantota
12/21/2007,25847,LK33,85,0.7776,0.7763,100.1493,Hambantota
1/1/2008,25847,LK33,85,0.7819,0.7786,100.3969,Hambantota
1/11/2008,25847,LK33,85,0.7827,0.7769,100.6928,Hambantota
1/21/2008,25847,LK33,85,0.7776,0.7711,100.7856,Hambantota
2/1/2008,25847,LK33,85,0.7676,0.7614,100.7656,Hambantota
2/11/2008,25847,LK33,85,0.7556,0.7489,100.8386,Hambantota
2/21/2008,25847,LK33,85,0.7444,0.7357,101.1081,Hambantota
3/1/2008,25847,LK33,85,0.7362,0.7227,101.7486,Hambantota
3/11/2008,25847,LK33,85,0.7314,0.7106,102.7364,Hambantota
3/21/2008,25847,LK33,85,0.7298,0.7023,103.6622,Hambantota
4/1/2008,25847,LK33,85,0.73,0.6991,104.1223,Hambantota
4/11/2008,25847,LK33,85,0.7297,0.7003,103.916,Hambantota
4/21/2008,25847,LK33,85,0.7262,0.7031,103.0621,Hambantota
5/1/2008,25847,LK33,85,0.7195,0.7056,101.8317,Hambantota
5/11/2008,25847,LK33,85,0.7121,0.7068,100.6978,Hambantota
5/21/2008,25847,LK33,85,0.7056,0.7063,99.903,Hambantota
6/1/2008,25847,LK33,85,0.7006,0.7039,99.5654,Hambantota
6/11/2008,25847,LK33,85,0.6962,0.6993,99.5899,Hambantota
6/21/2008,25847,LK33,85,0.6903,0.6921,99.755,Hambantota
7/1/2008,25847,LK33,85,0.6811,0.6782,100.3962,Hambantota
7/11/2008,25847,LK33,85,0.6694,0.6664,100.4155,Hambantota
7/21/2008,25847,LK33,85,0.6556,0.6547,100.1323,Hambantota
8/1/2008,25847,LK33,85,0.642,0.6437,99.7558,Hambantota
8/11/2008,25847,LK33,85,0.6302,0.635,99.296,Hambantota
8/21/2008,25847,LK33,85,0.6203,0.629,98.7199,Hambantota
9/1/2008,25847,LK33,85,0.6133,0.6267,98.016,Hambantota
9/11/2008,25847,LK33,85,0.6126,0.6296,97.4931,Hambantota
9/21/2008,25847,LK33,85,0.6208,0.6386,97.4264,Hambantota
10/1/2008,25847,LK33,85,0.6396,0.6538,97.992,Hambantota
10/11/2008,25847,LK33,85,0.6665,0.6741,98.9474,Hambantota
10/21/2008,25847,LK33,85,0.6964,0.698,99.7984,Hambantota
11/1/2008,25847,LK33,85,0.7232,0.7206,100.3398,Hambantota
11/11/2008,25847,LK33,85,0.7435,0.7385,100.6329,Hambantota
11/21/2008,25847,LK33,85,0.7586,0.7524,100.7734,Hambantota
12/1/2008,25847,LK33,85,0.7696,0.7629,100.8311,Hambantota
12/11/2008,25847,LK33,85,0.777,0.7708,100.7507,Hambantota
12/21/2008,25847,LK33,85,0.7793,0.7763,100.3577,Hambantota
1/1/2009,25847,LK33,85,0.7747,0.7786,99.53,Hambantota
1/11/2009,25847,LK33,85,0.7644,0.7769,98.4815,Hambantota
1/21/2009,25847,LK33,85,0.7483,0.7711,97.2207,Hambantota
2/1/2009,25847,LK33,85,0.7276,0.7614,95.8298,Hambantota
2/11/2009,25847,LK33,85,0.7074,0.7489,94.814,Hambantota
2/21/2009,25847,LK33,85,0.6919,0.7357,94.4246,Hambantota
3/1/2009,25847,LK33,85,0.6809,0.7227,94.5883,Hambantota
3/11/2009,25847,LK33,85,0.6751,0.7106,95.3333,Hambantota
3/21/2009,25847,LK33,85,0.6756,0.7023,96.456,Hambantota
4/1/2009,25847,LK33,85,0.6792,0.6991,97.3406,Hambantota
4/11/2009,25847,LK33,85,0.6819,0.7003,97.5578,Hambantota
4/21/2009,25847,LK33,85,0.6829,0.7031,97.3137,Hambantota
5/1/2009,25847,LK33,85,0.6836,0.7056,97.0867,Hambantota
5/11/2009,25847,LK33,85,0.6857,0.7068,97.2006,Hambantota
5/21/2009,25847,LK33,85,0.6893,0.7063,97.7548,Hambantota
6/1/2009,25847,LK33,85,0.6916,0.7039,98.3764,Hambantota
6/11/2009,25847,LK33,85,0.6902,0.6993,98.7919,Hambantota
6/21/2009,25847,LK33,85,0.6836,0.6921,98.8566,Hambantota
7/1/2009,25847,LK33,85,0.6717,0.6782,99.1107,Hambantota
7/11/2009,25847,LK33,85,0.659,0.6664,98.9641,Hambantota
7/21/2009,25847,LK33,85,0.6488,0.6547,99.1598,Hambantota
8/1/2009,25847,LK33,85,0.6421,0.6437,99.7683,Hambantota
8/11/2009,25847,LK33,85,0.6376,0.635,100.3699,Hambantota
8/21/2009,25847,LK33,85,0.6315,0.629,100.3712,Hambantota
9/1/2009,25847,LK33,85,0.6221,0.6267,99.3183,Hambantota
9/11/2009,25847,LK33,85,0.6145,0.6296,97.7759,Hambantota
9/21/2009,25847,LK33,85,0.6126,0.6386,96.2371,Hambantota
10/1/2009,25847,LK33,85,0.6197,0.6538,95.152,Hambantota
10/11/2009,25847,LK33,85,0.6365,0.6741,94.8049,Hambantota
10/21/2009,25847,LK33,85,0.6628,0.698,95.2953,Hambantota
11/1/2009,25847,LK33,85,0.6932,0.7206,96.4467,Hambantota
11/11/2009,25847,LK33,85,0.7186,0.7385,97.4675,Hambantota
11/21/2009,25847,LK33,85,0.7372,0.7524,98.1159,Hambantota
12/1/2009,25847,LK33,85,0.7516,0.7629,98.6104,Hambantota
12/11/2009,25847,LK33,85,0.7638,0.7708,99.1451,Hambantota
12/21/2009,25847,LK33,85,0.7744,0.7763,99.7596,Hambantota
1/1/2010,25847,LK33,85,0.7814,0.7786,100.3411,Hambantota
1/11/2010,25847,LK33,85,0.7817,0.7769,100.5717,Hambantota
1/21/2010,25847,LK33,85,0.775,0.7711,100.4706,Hambantota
2/1/2010,25847,LK33,85,0.7622,0.7614,100.0939,Hambantota
2/11/2010,25847,LK33,85,0.7443,0.7489,99.4251,Hambantota
2/21/2010,25847,LK33,85,0.7237,0.7357,98.4771,Hambantota
3/1/2010,25847,LK33,85,0.7017,0.7227,97.2871,Hambantota
3/11/2010,25847,LK33,85,0.6806,0.7106,96.0536,Hambantota
3/21/2010,25847,LK33,85,0.6671,0.7023,95.3255,Hambantota
4/1/2010,25847,LK33,85,0.6656,0.6991,95.525,Hambantota
4/11/2010,25847,LK33,85,0.6754,0.7003,96.6915,Hambantota
4/21/2010,25847,LK33,85,0.6924,0.7031,98.5787,Hambantota
5/1/2010,25847,LK33,85,0.712,0.7056,100.8424,Hambantota
5/11/2010,25847,LK33,85,0.7292,0.7068,102.9546,Hambantota
5/21/2010,25847,LK33,85,0.7391,0.7063,104.3403,Hambantota
6/1/2010,25847,LK33,85,0.7412,0.7039,104.9499,Hambantota
6/11/2010,25847,LK33,85,0.7383,0.6993,105.2083,Hambantota
6/21/2010,25847,LK33,85,0.7312,0.6921,105.2731,Hambantota
7/1/2010,25847,LK33,85,0.72,0.6782,105.7442,Hambantota
7/11/2010,25847,LK33,85,0.7038,0.6664,105.2206,Hambantota
7/21/2010,25847,LK33,85,0.6827,0.6547,103.9822,Hambantota
8/1/2010,25847,LK33,85,0.6619,0.6437,102.6275,Hambantota
8/11/2010,25847,LK33,85,0.6451,0.635,101.4754,Hambantota
8/21/2010,25847,LK33,85,0.633,0.629,100.6013,Hambantota
9/1/2010,25847,LK33,85,0.6271,0.6267,100.0557,Hambantota
9/11/2010,25847,LK33,85,0.6285,0.6296,99.8344,Hambantota
9/21/2010,25847,LK33,85,0.636,0.6386,99.6239,Hambantota
10/1/2010,25847,LK33,85,0.646,0.6538,98.8947,Hambantota
10/11/2010,25847,LK33,85,0.6559,0.6741,97.483,Hambantota
10/21/2010,25847,LK33,85,0.6679,0.698,95.9825,Hambantota
11/1/2010,25847,LK33,85,0.6831,0.7206,95.138,Hambantota
11/11/2010,25847,LK33,85,0.7005,0.7385,95.1772,Hambantota
11/21/2010,25847,LK33,85,0.7197,0.7524,95.9258,Hambantota
12/1/2010,25847,LK33,85,0.7402,0.7629,97.2058,Hambantota
12/11/2010,25847,LK33,85,0.7598,0.7708,98.6618,Hambantota
12/21/2010,25847,LK33,85,0.7764,0.7763,100.0023,Hambantota
1/1/2011,25847,LK33,85,0.787,0.7786,101.0146,Hambantota
1/11/2011,25847,LK33,85,0.7902,0.7769,101.5997,Hambantota
1/21/2011,25847,LK33,85,0.7858,0.7711,101.7861,Hambantota
2/1/2011,25847,LK33,85,0.7755,0.7614,101.7429,Hambantota
2/11/2011,25847,LK33,85,0.7614,0.7489,101.5711,Hambantota
2/21/2011,25847,LK33,85,0.7476,0.7357,101.5154,Hambantota
3/1/2011,25847,LK33,85,0.7354,0.7227,101.6411,Hambantota
3/11/2011,25847,LK33,85,0.7252,0.7106,101.9191,Hambantota
3/21/2011,25847,LK33,85,0.7186,0.7023,102.1687,Hambantota
4/1/2011,25847,LK33,85,0.7161,0.6991,102.2616,Hambantota
4/11/2011,25847,LK33,85,0.7168,0.7003,102.2062,Hambantota
4/21/2011,25847,LK33,85,0.7177,0.7031,101.9305,Hambantota
5/1/2011,25847,LK33,85,0.7169,0.7056,101.4937,Hambantota
5/11/2011,25847,LK33,85,0.7148,0.7068,101.0474,Hambantota
5/21/2011,25847,LK33,85,0.7109,0.7063,100.6054,Hambantota
6/1/2011,25847,LK33,85,0.7045,0.7039,100.0801,Hambantota
6/11/2011,25847,LK33,85,0.6949,0.6993,99.4165,Hambantota
6/21/2011,25847,LK33,85,0.6834,0.6921,98.8263,Hambantota
7/1/2011,25847,LK33,85,0.6723,0.6782,99.1892,Hambantota
7/11/2011,25847,LK33,85,0.6619,0.6664,99.3623,Hambantota
7/21/2011,25847,LK33,85,0.6528,0.6547,99.7385,Hambantota
8/1/2011,25847,LK33,85,0.6484,0.6437,100.6871,Hambantota
8/11/2011,25847,LK33,85,0.6479,0.635,101.8709,Hambantota
8/21/2011,25847,LK33,85,0.6481,0.629,102.8212,Hambantota
9/1/2011,25847,LK33,85,0.6479,0.6267,103.1296,Hambantota
9/11/2011,25847,LK33,85,0.6481,0.6296,102.7173,Hambantota
9/21/2011,25847,LK33,85,0.6523,0.6386,101.9937,Hambantota
10/1/2011,25847,LK33,85,0.6633,0.6538,101.3479,Hambantota
10/11/2011,25847,LK33,85,0.6813,0.6741,101.0018,Hambantota
10/21/2011,25847,LK33,85,0.7053,0.698,100.9848,Hambantota
11/1/2011,25847,LK33,85,0.7273,0.7206,100.8697,Hambantota
11/11/2011,25847,LK33,85,0.7423,0.7385,100.4834,Hambantota
11/21/2011,25847,LK33,85,0.7527,0.7524,100.0442,Hambantota
12/1/2011,25847,LK33,85,0.7599,0.7629,99.6306,Hambantota
12/11/2011,25847,LK33,85,0.7649,0.7708,99.274,Hambantota
12/21/2011,25847,LK33,85,0.7684,0.7763,99.0327,Hambantota
1/1/2012,25847,LK33,85,0.7704,0.7786,99.0046,Hambantota
1/11/2012,25847,LK33,85,0.7712,0.7769,99.3038,Hambantota
1/21/2012,25847,LK33,85,0.7708,0.7711,99.9645,Hambantota
